time,frequencies,channel,answer,prec_time,stimulus,subject,visual_cue,boundary,loc_change,changable_notes,duration,Unnamed: 0.1,time_difference
55.502,523.2511306,-17.5,0,0.0,stim_maj_2_b,p07,0,0,0,0,0.472916667,,-55.502
56.007,261.6255653,1.0,0,0.0,stim_maj_2_b,p07,0,1,1,1,0.947916667,,-56.007
57.0,329.6275569,1.0,0,0.0,stim_maj_2_b,p07,0,0,0,1,0.947916667,,-57.0
58.008,440.0,1.0,0,0.0,stim_maj_2_b,p07,0,0,0,1,0.947916667,,-58.008
59.004,349.2282314,1.0,0,0.0,stim_maj_2_b,p07,0,0,0,1,0.947916667,,-59.004
60.001,293.6647679,17.5,0,0.0,stim_maj_2_b,p07,0,0,1,1,0.947916667,,-60.001
61.01,493.8833013,17.5,0,0.0,stim_maj_2_b,p07,0,0,0,1,0.947916667,,-61.01
62.012,523.2511306,17.5,0,0.0,stim_maj_2_b,p07,0,0,0,0,1.897916667,,-62.012
0.016,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-0.016
0.516,440.0,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.947916667,,-0.516
1.504,391.995436,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-1.504
2.004,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-2.004
2.513,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-2.513
2.763,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-2.763
3.01,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-3.01
3.51,440.0,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-3.51
4.013,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-4.013
4.513,391.995436,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.947916667,,-4.513
5.513,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-5.513
6.013,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-6.013
6.501,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-6.501
6.751,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-6.751
7.001,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-7.001
7.5,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.947916667,,-7.5
8.5,391.995436,-17.5,0,0.0,stim_maj_2_a,p07,0,1,0,1,0.472916667,,-8.5
9.016,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-9.016
9.515,440.0,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-9.515
10.013,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-10.013
10.504,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-10.504
10.764,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-10.764
11.014,391.995436,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-11.014
11.515,195.997718,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-11.515
12.015,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-12.015
12.51,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-12.51
12.759,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-12.759
13.009,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,1.185416667,,-13.009
14.251,391.995436,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-14.251
14.514,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-14.514
14.764,349.2282314,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-14.764
15.014,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-15.014
15.506,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.947916667,,-15.506
16.5,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,1,1,0,0,0.235416667,,-16.5
16.75,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-16.75
17.0,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-17.0
17.264,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-17.264
17.515,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-17.515
17.75,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-17.75
18.001,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,0,0,1,1,0.235416667,,-18.001
18.251,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-18.251
18.509,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.710416667,,-18.509
19.25,391.995436,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-19.25
19.5,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.710416667,,-19.5
20.264,440.0,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-20.264
20.514,391.995436,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-20.514
20.764,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-20.764
21.013,391.995436,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-21.013
21.263,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-21.263
21.503,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-21.503
21.76,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-21.76
22.01,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-22.01
22.264,261.6255653,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-22.264
22.508,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-22.508
23.014,261.6255653,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-23.014
24.001,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,1,1,1,0.472916667,,-24.001
24.507,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-24.507
25.004,659.2551138,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,1.422916667,,-25.004
26.514,587.3295358,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-26.514
27.012,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-27.012
27.515,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-27.515
28.012,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-28.012
28.502,493.8833013,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-28.502
28.765,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-28.765
29.015,587.3295358,17.5,0,0.0,stim_maj_2_a,p07,1,0,0,1,1.422916667,,-29.015
30.505,659.2551138,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-30.505
31.015,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-31.015
32.005,391.995436,1.0,1,33.105,stim_maj_2_a,p07,1,1,1,1,0.472916667,,1.0999999999999943
32.501,440.0,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-32.501
32.761,493.8833013,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-32.761
33.011,523.2511306,1.0,1,33.105,stim_maj_2_a,p07,0,0,0,1,0.472916667,,0.09399999999999409
33.511,261.6255653,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-33.511
34.011,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-34.011
34.511,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-34.511
35.011,349.2282314,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-35.011
35.503,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-35.503
35.753,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-35.753
36.01,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-36.01
36.502,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-36.502
37.002,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-37.002
37.514,261.6255653,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-37.514
38.015,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-38.015
39.006,261.6255653,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-39.006
40.0,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,1,1,1,1.185416667,,-40.0
41.262,246.9416506,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-41.262
41.512,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-41.512
41.762,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-41.762
42.002,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-42.002
42.501,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-42.501
43.006,220.0,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-43.006
43.505,369.9944227,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-43.505
44.001,391.995436,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-44.001
44.501,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-44.501
45.01,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.472916667,,-45.01
45.506,246.9416506,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-45.506
46.013,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,1,0,0,1,0.235416667,,-46.013
46.263,293.6647679,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-46.263
46.513,329.6275569,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-46.513
46.765,246.9416506,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-46.765
47.015,261.6255653,-17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,1.185416667,,-47.015
48.264,391.995436,1.0,1,48.844,stim_maj_2_a,p07,1,1,1,0,0.235416667,,0.5799999999999983
48.509,440.0,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-48.509
48.75,493.8833013,1.0,1,48.844,stim_maj_2_a,p07,0,0,0,0,0.235416667,,0.0940000000000012
49.013,523.2511306,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-49.013
49.262,587.3295358,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-49.262
49.508,659.2551138,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-49.508
49.765,698.4564629,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-49.765
50.015,783.990872,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-50.015
50.262,698.4564629,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-50.262
50.512,783.990872,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-50.512
50.758,880.0,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-50.758
51.008,587.3295358,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-51.008
51.258,880.0,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-51.258
51.506,783.990872,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-51.506
51.756,698.4564629,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-51.756
52.014,659.2551138,17.5,1,52.728,stim_maj_2_a,p07,1,0,1,1,0.235416667,,0.7139999999999986
52.264,261.6255653,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-52.264
52.51,293.6647679,17.5,1,52.728,stim_maj_2_a,p07,0,0,0,0,0.235416667,,0.21800000000000352
52.759,329.6275569,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-52.759
53.005,349.2282314,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-53.005
53.259,391.995436,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-53.259
53.509,440.0,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-53.509
53.759,493.8833013,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-53.759
54.009,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.235416667,,-54.009
54.258,493.8833013,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.235416667,,-54.258
54.508,523.2511306,17.5,0,0.0,stim_maj_2_a,p07,0,0,0,0,0.472916667,,-54.508
55.012,659.2551138,1.0,1,55.803,stim_maj_2_a,p07,1,0,1,1,0.472916667,,0.7909999999999968
55.506,523.2511306,1.0,1,55.803,stim_maj_2_a,p07,0,0,0,0,0.472916667,,0.29699999999999704
56.006,261.6255653,1.0,0,0.0,stim_maj_2_a,p07,0,1,0,1,0.947916667,,-56.006
57.001,329.6275569,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-57.001
58.015,440.0,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-58.015
59.007,349.2282314,-17.5,1,59.772,stim_maj_2_a,p07,1,0,1,1,0.947916667,,0.7650000000000006
60.006,293.6647679,1.0,0,0.0,stim_maj_2_a,p07,1,0,1,1,0.947916667,,-60.006
61.01,493.8833013,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,1,0.947916667,,-61.01
62.004,523.2511306,1.0,0,0.0,stim_maj_2_a,p07,0,0,0,0,1.897916667,,-62.004
0.016,523.2511306,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-0.016
0.266,493.8833013,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-0.266
0.516,523.2511306,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-0.516
1.015,391.995436,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-1.015
1.51,415.3046976,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-1.51
2.011,523.2511306,1.0,0,0.0,stim_min_1_b,p07,0,0,1,1,0.235416667,,-2.011
2.261,493.8833013,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-2.261
2.504,523.2511306,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-2.504
3.003,587.3295358,1.0,0,0.0,stim_min_1_b,p07,1,0,0,1,0.472916667,,-3.003
3.502,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-3.502
4.002,523.2511306,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.235416667,,-4.002
4.255,493.8833013,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-4.255
4.501,523.2511306,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-4.501
5.015,587.3295358,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-5.015
5.515,349.2282314,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-5.515
5.765,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-5.765
6.015,415.3046976,17.5,0,0.0,stim_min_1_b,p07,0,0,1,1,0.235416667,,-6.015
6.265,391.995436,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-6.265
6.515,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-6.515
7.003,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-7.003
8.014,261.6255653,1.0,1,8.608,stim_min_1_b,p07,1,1,1,1,0.947916667,,0.5940000000000012
9.014,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,1.422916667,,-9.014
10.504,415.3046976,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-10.504
11.008,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-11.008
11.502,349.2282314,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-11.502
12.012,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-12.012
12.503,349.2282314,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-12.503
13.015,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-13.015
14.013,246.9416506,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-14.013
14.509,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,1.422916667,,-14.509
16.006,391.995436,-17.5,0,0.0,stim_min_1_b,p07,0,1,1,1,0.947916667,,-16.006
17.011,415.3046976,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-17.011
18.009,391.995436,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-18.009
19.006,369.9944227,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-19.006
20.003,493.8833013,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-20.003
21.014,523.2511306,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-21.014
22.013,349.2282314,1.0,1,22.654,stim_min_1_b,p07,1,0,1,1,0.947916667,,0.6409999999999982
23.015,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,1.422916667,,-23.015
24.508,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,1,0,1,0.472916667,,-24.508
25.008,415.3046976,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-25.008
25.505,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-25.505
26.005,246.9416506,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-26.005
27.006,261.6255653,17.5,1,27.583,stim_min_1_b,p07,1,0,1,1,1.422916667,,0.5769999999999982
28.514,293.6647679,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-28.514
28.764,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-28.764
29.014,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-29.014
29.514,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-29.514
29.756,293.6647679,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-29.756
30.003,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-30.003
31.002,261.6255653,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-31.002
32.001,261.6255653,1.0,1,32.607,stim_min_1_b,p07,1,1,1,1,0.947916667,,0.6060000000000016
33.008,246.9416506,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-33.008
33.508,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-33.508
33.751,293.6647679,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-33.751
34.01,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-34.01
34.501,293.6647679,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-34.501
35.001,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-35.001
35.511,369.9944227,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-35.511
36.014,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-36.014
36.514,233.0818808,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-36.514
37.009,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-37.009
37.504,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-37.504
38.015,293.6647679,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-38.015
38.514,293.6647679,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-38.514
39.003,195.997718,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.947916667,,-39.003
40.004,261.6255653,1.0,0,0.0,stim_min_1_b,p07,1,1,0,1,0.472916667,,-40.004
40.504,293.6647679,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-40.504
41.004,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-41.004
41.5,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-41.5
41.75,293.6647679,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-41.75
42.0,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-42.0
42.5,349.2282314,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-42.5
43.014,391.995436,-17.5,1,43.612,stim_min_1_b,p07,1,0,1,1,0.235416667,,0.597999999999999
43.263,349.2282314,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-43.263
43.502,311.1269837,-17.5,1,43.612,stim_min_1_b,p07,0,0,0,0,0.235416667,,0.10999999999999943
43.752,349.2282314,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-43.752
44.002,391.995436,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-44.002
44.514,415.3046976,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-44.514
45.012,246.9416506,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-45.012
45.511,195.997718,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-45.511
46.012,195.997718,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.235416667,,-46.012
46.257,220.0,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-46.257
46.508,246.9416506,-17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-46.508
47.001,261.6255653,1.0,1,47.722,stim_min_1_b,p07,1,0,1,1,0.947916667,,0.7210000000000036
48.004,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,1,0,1,0.472916667,,-48.004
48.506,311.1269837,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-48.506
49.007,349.2282314,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-49.007
49.507,391.995436,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-49.507
50.011,261.6255653,1.0,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-50.011
50.514,349.2282314,1.0,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-50.514
51.011,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,1,1,0.235416667,,-51.011
51.261,293.6647679,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-51.261
51.511,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.947916667,,-51.511
52.503,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-52.503
52.753,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.235416667,,-52.753
53.003,293.6647679,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-53.003
53.503,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-53.503
54.015,246.9416506,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-54.015
54.503,261.6255653,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,1.422916667,,-54.503
56.013,261.6255653,17.5,0,0.0,stim_min_1_b,p07,1,1,0,1,0.15625,,-56.013
56.169,293.6647679,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-56.169
56.336,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-56.336
56.507,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-56.507
56.674,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-56.674
56.846,293.6647679,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-56.846
57.002,311.1269837,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.15625,,-57.002
57.173,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-57.173
57.345,391.995436,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-57.345
57.511,415.3046976,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-57.511
57.668,391.995436,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-57.668
57.844,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.15625,,-57.844
58.015,391.995436,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-58.015
58.501,523.2511306,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-58.501
59.009,493.8833013,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-59.009
59.51,466.1637615,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-59.51
60.01,440.0,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-60.01
60.51,415.3046976,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-60.51
61.007,391.995436,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.472916667,,-61.007
61.507,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,0,0.472916667,,-61.507
62.001,349.2282314,17.5,0,0.0,stim_min_1_b,p07,0,0,0,1,0.314583333,,-62.001
